words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
foo,(-1882.32421875+0j),(206.69264261415492+785.6344982066569j),(-1044.846883506368-777.4181332155727j),(-576.2992462460742+1135.439195248939j),(-831.787109375-1567.5567245258367j),(-4447.4599308529705+2721.2105116208822j),(2683.59375+5205.56640625j),(2853.1425034929307-1197.1478636762845j),(-22.705078125+222.00358251310072j),(1130.0101837460738-58.89674225106046j),(300.70625850636793+32.78922696557265j),(798.757597245886-404.4055639961757j),(-357.91015625+1.1368683772161603e-13j),(798.757597245886+404.4055639961756j),(300.70625850636804-32.78922696557237j),(1130.0101837460738+58.89674225106069j),(-22.705078125-222.00358251310072j),(2853.1425034929302+1197.1478636762845j),(2683.59375-5205.56640625j),(-4447.4599308529705-2721.2105116208827j),(-831.787109375+1567.5567245258367j),(-576.2992462460741-1135.4391952489386j),(-1044.8468835063682+777.4181332155724j),(206.69264261415464-785.634498206657j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(1563.4765625+0j),(-172.6371379905604-666.9754403695433j),(1129.9824316658005-363.0371093749998j),(-478.2131797991914-1408.3078266234725j),(1506.1035156249998-416.52100719124616j),(-744.053994857619-5352.976908348699j),(-5701.171875-235.3515625j),(-661.219442642381+2109.1715817890545j),(-911.376953125-416.5210071912461j),(-927.0602577008084+590.7156108765269j),(-535.255869165801-363.0371093750001j),(-1232.6362995094396-133.0301805072977j),(-971.6796874999999+8.526512829121202e-14j),(-1232.6362995094394+133.0301805072976j),(-535.2558691658006+363.037109375j),(-927.0602577008085-590.7156108765272j),(-911.376953125+416.5210071912461j),(-661.2194426423808-2109.1715817890545j),(-5701.171875+235.3515624999999j),(-744.0539948576193+5352.9769083487j),(1506.103515625+416.5210071912461j),(-478.21317979919166+1408.307826623472j),(1129.9824316658005+363.037109375j),(-172.63713799056035+666.9754403695434j)
foo,(410.15625+0j),(-1173.7767428649158-202.47660416806076j),(658.8220601055446+30.2734375j),(-1172.2882245176206-1182.1579527576578j),(959.47265625-55.818043603293916j),(-1655.0789171686502-4915.063629838312j),(-5998.53515625+984.86328125j),(-344.92108283135013+2547.084860299441j),(-959.47265625-55.818043603293894j),(-827.7117754823792+816.8654847423417j),(-658.822060105545+30.273437500000057j),(-826.2232571350844+331.4686556941847j),(-413.0859375+1.0658141036401503e-14j),(-826.2232571350842-331.4686556941847j),(-658.8220601055446-30.2734375j),(-827.7117754823794-816.8654847423419j),(-959.47265625+55.818043603293894j),(-344.92108283135-2547.0848602994406j),(-5998.53515625-984.86328125j),(-1655.07891716865+4915.063629838312j),(959.47265625+55.8180436032939j),(-1172.2882245176206+1182.1579527576573j),(658.8220601055446-30.2734375j),(-1173.7767428649156+202.47660416806082j)
foo,(-5883.7890625+0j),(-527.351563835499+3687.89585496367j),(-118.31334685366818+85.6720553959587j),(-411.39009371805724+1331.5178843307563j),(22.216796875+10.571599167290511j),(-402.8724239382228+837.5229937854831j),(305.6640625-81.0546875j),(-549.9840304098309+168.82204455570536j),(-51.513671875+90.07002490531515j),(-379.62553128194276+198.70538433075663j),(6.008659353668207-59.79314914595871j),(-491.47166931644756+74.37024169344795j),(30.2734375-8.881784197001252e-16j),(-491.47166931644756-74.37024169344784j),(6.0086593536682+59.79314914595871j),(-379.62553128194264-198.70538433075671j),(-51.513671875-90.07002490531515j),(-549.9840304098308-168.82204455570528j),(305.6640625+81.05468750000001j),(-402.8724239382228-837.5229937854829j),(22.216796875-10.571599167290511j),(-411.3900937180572-1331.5178843307567j),(-118.31334685366821-85.67205539595871j),(-527.351563835499-3687.89585496367j)
foo,(-1458.984375+0j),(1181.3639238028297+853.4761903554814j),(-736.2061660101108+37.353515625j),(1309.2162025021155+1546.5576340909683j),(-844.4824218749999+4.651503633607831j),(1812.1667017461023+5026.100533660028j),(5998.53515625-1255.37109375j),(186.85673575389762-2436.3096256109593j),(844.482421875+4.651503633607825j),(689.8072349978843-453.4423659090305j),(736.2061660101112+37.353515625j),(817.6595136971703+315.8863496264694j),(1456.0546874999998-3.1086244689504383e-15j),(817.6595136971698-315.88634962646995j),(736.2061660101111-37.353515625j),(689.8072349978843+453.44236590903074j),(844.482421875-4.651503633607825j),(186.85673575389768+2436.3096256109593j),(5998.53515625+1255.37109375j),(1812.166701746102-5026.100533660027j),(-844.4824218749998-4.6515036336078275j),(1309.216202502116-1546.5576340909688j),(-736.2061660101111-37.353515625j),(1181.3639238028297-853.4761903554818j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-655.76171875+0j),(-1282.470057091788+15.806209427892782j),(-433.95187110628603-422.5603640232073j),(-1708.3955294773925-457.42065946133255j),(-665.52734375-1379.3822593480659j),(-5748.373024059683-1035.8474090158406j),(-2058.59375+5723.14453125j),(1769.8027483321248+541.7465210650046j),(-1013.18359375+1027.5594390606375j),(729.8799044773922+273.04809053866757j),(-785.7746913937142+363.96661402320706j),(497.36845781934653-16.865845652952203j),(-914.5507812499999+1.1368683772161603e-13j),(497.3684578193463+16.865845652952373j),(-785.7746913937141-363.966614023207j),(729.8799044773922-273.04809053866774j),(-1013.18359375-1027.5594390606375j),(1769.8027483321248-541.7465210650045j),(-2058.59375-5723.14453125j),(-5748.373024059683+1035.8474090158406j),(-665.5273437500001+1379.3822593480659j),(-1708.395529477392+457.4206594613325j),(-433.9518711062859+422.560364023207j),(-1282.470057091788-15.806209427892782j)
foo,(-5764.16015625+0j),(-551.8503066315861+3595.5757296706593j),(-126.0720028386984+88.45212133083918j),(-386.82110942291405+1279.1263101839318j),(87.158203125-113.75040704004589j),(-562.522227555781+529.6747146739127j),(-73.2421875-18.06640625j),(-559.9499821433205+320.56718833859736j),(-163.330078125+53.70372376983579j),(-434.46795307708584+348.46224768393205j),(55.75950283869839-109.44821508083916j),(-601.0681086693123+64.44888100597416j),(10.253906250000007+7.105427357601002e-15j),(-601.0681086693122-64.44888100597427j),(55.75950283869838+109.44821508083918j),(-434.4679530770859-348.462247683932j),(-163.330078125-53.70372376983579j),(-559.9499821433205-320.5671883385974j),(-73.2421875+18.066406249999986j),(-562.522227555781-529.6747146739125j),(87.158203125+113.75040704004587j),(-386.8211094229142-1279.126310183932j),(-126.07200283869838-88.45212133083918j),(-551.8503066315861-3595.575729670659j)
foo,(-748.046875+0j),(502.05000102269105+794.9534430491648j),(275.6211029431104+978.9379710441683j),(1570.3581384369197+843.3671426861756j),(768.5546875+1634.7920952298045j),(5639.796355473136+866.4765610213644j),(1520.01953125-5537.59765625j),(-1847.1248737560531+24.491816036336616j),(1229.4921875-836.4249261160252j),(-605.5143884369195-190.81254481382442j),(1073.9882720568896-518.0004710441681j),(-677.5339827397738-554.4680619658077j),(176.7578125-2.2737367544323206e-13j),(-677.533982739774+554.4680619658072j),(1073.9882720568896+518.0004710441681j),(-605.5143884369196+190.8125448138244j),(1229.4921875+836.4249261160252j),(-1847.1248737560531-24.491816036336644j),(1520.0195312499998+5537.59765625j),(5639.796355473136-866.4765610213642j),(768.5546875-1634.7920952298043j),(1570.3581384369202-843.3671426861754j),(275.6211029431103-978.9379710441681j),(502.05000102269116-794.9534430491647j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(116.69921875+0j),(-380.65237133260325-534.0462386593218j),(-1171.3033453914704+109.16097278592588j),(-3.3427880883538137+739.5894281377339j),(-1231.4453125-1438.5832146848925j),(-3973.4804873265152+3325.96317806656j),(3483.88671875+4922.8515625j),(2665.9475283190195-1552.9748891250802j),(434.5703125+597.9296489019513j),(1303.1474755883537-887.3636968622661j),(-330.64977960852934+586.1515272140737j),(1586.622830340099-47.68629646768227j),(-90.33203125000011+0j),(1586.622830340099+47.68629646768164j),(-330.6497796085293-586.1515272140739j),(1303.1474755883535+887.3636968622661j),(434.5703125-597.9296489019513j),(2665.9475283190195+1552.97488912508j),(3483.88671875-4922.8515625j),(-3973.4804873265152-3325.9631780665595j),(-1231.4453125+1438.5832146848925j),(-3.3427880883537-739.5894281377336j),(-1171.3033453914707-109.16097278592608j),(-380.65237133260325+534.046238659322j)
foo,(-995.1171875+0j),(210.8737020596052+245.5038652951206j),(-978.0506467870559-291.85254350149853j),(-13.547619600371263+608.8639251981315j),(-1994.384765625-1074.4973393634075j),(-2842.2557980715405+4607.089846006998j),(4379.8828125+3726.5625j),(2252.3290361351555-1587.8681695806013j),(621.337890625+390.30344125636566j),(1302.610119600371-535.667324801868j),(277.85533428705685+41.364262251498076j),(997.2171223767793-156.21780661727962j),(196.2890625+1.1368683772161603e-13j),(997.2171223767796+156.2178066172795j),(277.8553342870563-41.364262251498445j),(1302.610119600371+535.6673248018683j),(621.337890625-390.30344125636566j),(2252.3290361351555+1587.8681695806013j),(4379.8828125-3726.5624999999995j),(-2842.25579807154-4607.089846006998j),(-1994.384765625+1074.4973393634073j),(-13.547619600370808-608.8639251981316j),(-978.0506467870563+291.8525435014984j),(210.8737020596053-245.50386529512087j)
foo,(-5891.6015625+0j),(-576.6692270915617+3652.2869862633593j),(-179.64740902245595-5.744810451347519j),(-591.1368321670608+1353.2469107079664j),(143.06640625-25.371838001497228j),(-732.2643215059815+424.81705694217385j),(-251.46484375+281.73828125j),(-330.1399009438688+491.2747662662914j),(-62.98828125-76.11551400449167j),(-557.3006678329391+293.67659820796683j),(16.561471522455903+39.92449795134749j),(-490.80936295858834+77.04021443924202j),(3.90625+3.552713678800501e-15j),(-490.80936295858817-77.04021443924194j),(16.561471522455932-39.924497951347504j),(-557.3006678329391-293.6765982079671j),(-62.98828125+76.11551400449167j),(-330.13990094386867-491.27476626629135j),(-251.46484374999994-281.73828125j),(-732.2643215059815-424.81705694217385j),(143.06640625+25.371838001497224j),(-591.1368321670608-1353.2469107079667j),(-179.64740902245592+5.744810451347501j),(-576.6692270915614-3652.286986263359j)
foo,(-594.7265625+0j),(-355.08273012295035+888.7921874507675j),(1305.5868008817447+273.77883316579823j),(-132.9489621194914-565.3189081831877j),(2043.212890625+983.1587225580174j),(2481.6718204190865-4714.814069648509j),(-4508.30078125-3442.87109375j),(-2179.8999418809035+1509.233489532657j),(-809.326171875-340.4054931867544j),(-970.5666628805087+461.048279316812j),(-617.5985196317449-826.513208165798j),(-1767.0016484152331+407.908690769601j),(-80.07812499999977-5.684341886080802e-14j),(-1767.0016484152334-407.90869076960087j),(-617.5985196317448+826.5132081657981j),(-970.5666628805089-461.04827931681234j),(-809.326171875+340.4054931867544j),(-2179.8999418809035-1509.2334895326571j),(-4508.30078125+3442.8710937499995j),(2481.6718204190875+4714.814069648509j),(2043.2128906249998-983.1587225580174j),(-132.94896211949083+565.3189081831873j),(1305.5868008817447-273.7788331657981j),(-355.08273012295024-888.7921874507672j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(114.74609375+0j),(1247.1093124118588+3.2538835802640733j),(-336.5599637204368+190.98682429266478j),(1699.02262631052+851.3388983575346j),(-835.205078125-164.49408304304035j),(2235.601637745628+4572.244723370239j),(5979.00390625-1991.2109375j),(-202.74908291029828-2870.6341859007484j),(815.673828125-198.32320037836996j),(300.0008111894798-1109.598601642465j),(356.09121372043774+157.15770695733522j),(718.085007752812-514.8047071487479j),(-78.61328125+1.4210854715202004e-14j),(718.0850077528117+514.8047071487474j),(356.0912137204371-157.1577069573352j),(300.00081118947986+1109.598601642465j),(815.673828125+198.32320037836996j),(-202.7490829102983+2870.634185900749j),(5979.003906249999+1991.2109374999998j),(2235.6016377456276-4572.244723370239j),(-835.205078125+164.49408304304035j),(1699.02262631052-851.3388983575344j),(-336.5599637204371-190.9868242926648j),(1247.1093124118586-3.2538835802644144j)
foo,(-357.91015625+0j),(1308.4221510320835+225.9901400336534j),(-462.4991990793469+236.0773547122027j),(1742.1641593978798+867.901126709588j),(-1176.513671875+237.22668531399904j),(3252.9455301841067+4827.732726108644j),(5646.484375-3098.14453125j),(-685.6160679872462-2241.162836639888j),(937.744140625-372.5431546553176j),(143.5780281021203-541.2785607904116j),(814.5499803293474-177.48360471220258j),(235.57651177105595-114.29398471781496j),(832.5195312499998+0j),(235.5765117710556+114.29398471781428j),(814.5499803293468+177.48360471220238j),(143.57802810212036+541.2785607904116j),(937.744140625+372.5431546553176j),(-685.616067987246+2241.162836639888j),(5646.484375+3098.14453125j),(3252.9455301841062-4827.732726108643j),(-1176.513671875-237.22668531399904j),(1742.1641593978798-867.9011267095882j),(-462.4991990793468-236.07735471220238j),(1308.4221510320835-225.9901400336537j)
foo,(-5750.9765625+0j),(-645.4788698738894+3476.1000840190577j),(-389.61144757036107+113.02427761639217j),(-428.98157087160706+1500.331367779199j),(170.654296875-213.5463031792683j),(-880.8357446378303+466.40624537819724j),(-212.890625+334.9609375j),(-331.72058021546354+476.64653088045793j),(-57.861328125-111.21322323989617j),(-647.1903041283929+275.72199277919935j),(18.029416320361022+122.3272848836078j),(-455.4413677728166+20.54729851679778j),(-84.96093749999997+1.4210854715202004e-14j),(-455.4413677728167-20.547298516797355j),(18.029416320361037-122.32728488360783j),(-647.1903041283931-275.7219927791996j),(-57.861328125+111.21322323989617j),(-331.7205802154638-476.6465308804577j),(-212.89062499999994-334.9609375j),(-880.8357446378302-466.40624537819735j),(170.65429687499997+213.5463031792683j),(-428.98157087160695-1500.3313677791991j),(-389.61144757036107-113.02427761639217j),(-645.4788698738894-3476.100084019058j)
foo,(-799.31640625+0j),(-978.2265830837105+529.7957041468203j),(451.2589996186439-681.2871102878038j),(-1990.570974230569-496.3934298792649j),(1302.734375-368.73737895509294j),(-3638.1107276283024-4598.8380360399315j),(-5421.875+3386.23046875j),(639.306038302695+2286.6502978478234j),(-726.07421875+630.0673103705144j),(-9.429025769431178+349.30969512073466j),(-1027.9191558686439+317.5175790378039j),(-22.96872759068242+487.0808077590659j),(-356.93359374999983+0j),(-22.968727590682192-487.0808077590658j),(-1027.919155868644-317.5175790378037j),(-9.429025769431064-349.309695120735j),(-726.07421875-630.0673103705144j),(639.3060383026951-2286.650297847823j),(-5421.875-3386.23046875j),(-3638.110727628302+4598.8380360399315j),(1302.734375+368.73737895509294j),(-1990.570974230569+496.393429879265j),(451.2589996186441+681.2871102878037j),(-978.2265830837105-529.7957041468202j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(1360.83984375+0j),(1765.0431562406125-327.46527023990575j),(791.748046875+31.71479750187177j),(1838.1847016400939+54.54448573300124j),(1030.517578125+953.5582448896041j),(5578.052789412275-170.8504085966257j),(732.421875-5998.53515625j),(-2147.4672470208+171.35591454409166j),(1030.517578125-953.558244889604j),(-989.5518891400939-53.85395176699896j),(791.748046875-31.71479750187109j),(-305.00369863208743+329.35184411937684j),(1363.76953125-1.7053025658242404e-13j),(-305.0036986320879-329.3518441193769j),(791.748046875+31.71479750187153j),(-989.5518891400936+53.85395176699879j),(1030.517578125+953.558244889604j),(-2147.4672470208-171.35591454409158j),(732.421875+5998.53515625j),(5578.052789412275+170.85040859662564j),(1030.517578125-953.5582448896039j),(1838.1847016400939-54.544485733001125j),(791.748046875-31.71479750187153j),(1765.0431562406122+327.46527023990586j)
foo,(473.14453125+0j),(988.6472041754917+59.90596653592132j),(648.92578125+391.57203315644074j),(1600.880014140094-157.36957676699876j),(638.671875+823.7390071152765j),(5031.694835227396-658.8075828724524j),(-430.6640625-5998.53515625j),(-2693.8252012056796+659.3130888199189j),(638.671875-823.7390071152765j),(-1226.8565766400939+158.06011073300104j),(648.92578125-391.5720331564403j),(-1081.3996506972082-58.01939265645018j),(476.07421875-1.1368683772161603e-13j),(-1081.3996506972085+58.01939265645004j),(648.92578125+391.5720331564405j),(-1226.8565766400936-158.06011073300135j),(638.671875+823.7390071152765j),(-2693.8252012056796-659.3130888199187j),(-430.6640625+5998.53515625j),(5031.694835227396+658.8075828724527j),(638.671875-823.7390071152764j),(1600.8800141400939+157.36957676699862j),(648.92578125-391.5720331564405j),(988.6472041754917-59.90596653592128j)
foo,(-6006.34765625+0j),(-458.7353878439723+3739.6126733121646j),(-160.06139372866818-48.89228379303912j),(-515.7638043200498+1369.1646153187387j),(79.1015625-16.068830734281576j),(-493.19743532385087+617.2798858413935j),(-70.80078125-70.3125j),(-598.8141413131257+496.80790092823486j),(99.12109375+60.89241120359334j),(-488.1424456799504+151.39117781873915j),(-35.73938752133181-2.377247456960866j),(-509.799910519051+111.0612207253231j),(54.19921875+1.7763568394002505e-15j),(-509.7999105190509-111.06122072532321j),(-35.7393875213318+2.377247456960877j),(-488.14244567995013-151.39117781873938j),(99.12109375-60.89241120359334j),(-598.8141413131254-496.80790092823486j),(-70.80078125+70.3125j),(-493.1974353238507-617.2798858413931j),(79.1015625+16.068830734281576j),(-515.7638043200498-1369.164615318739j),(-160.0613937286682+48.89228379303913j),(-458.7353878439725-3739.612673312164j)
foo,(-1542.96875+0j),(-1166.2816338896837+435.5018844225315j),(-1086.1603366459585-402.69515108795235j),(-1826.65034306388+736.4890005592154j),(-615.478515625-709.1428721418474j),(-5050.517379204926+1055.7606192992148j),(843.26171875+5914.55078125j),(2631.5291457460853-893.0097597172568j),(-531.494140625+563.67766759993j),(882.31440556388-617.0266244407848j),(-940.6951321040414+318.7107760879521j),(741.5198673485247-390.14179906099656j),(-1372.0703125+5.684341886080802e-14j),(741.5198673485243+390.1417990609965j),(-940.6951321040412-318.7107760879522j),(882.31440556388+617.0266244407846j),(-531.494140625-563.67766759993j),(2631.5291457460853+893.009759717257j),(843.2617187499999-5914.55078125j),(-5050.517379204926-1055.760619299215j),(-615.478515625+709.1428721418474j),(-1826.65034306388-736.489000559215j),(-1086.1603366459588+402.6951510879522j),(-1166.2816338896837-435.50188442253153j)
